panel,true_value,rep,file_path
sigma,26.7,97,figure4_samples\sigma_true_26.700000_rep_097.npy
sigma,26.7,98,figure4_samples\sigma_true_26.700000_rep_098.npy
sigma,26.7,99,figure4_samples\sigma_true_26.700000_rep_099.npy
sigma,28.3625,0,figure4_samples\sigma_true_28.362500_rep_000.npy
sigma,28.3625,1,figure4_samples\sigma_true_28.362500_rep_001.npy
sigma,28.3625,2,figure4_samples\sigma_true_28.362500_rep_002.npy
sigma,28.3625,3,figure4_samples\sigma_true_28.362500_rep_003.npy
sigma,28.3625,4,figure4_samples\sigma_true_28.362500_rep_004.npy
sigma,28.3625,5,figure4_samples\sigma_true_28.362500_rep_005.npy
sigma,28.3625,6,figure4_samples\sigma_true_28.362500_rep_006.npy
sigma,28.3625,7,figure4_samples\sigma_true_28.362500_rep_007.npy
sigma,28.3625,8,figure4_samples\sigma_true_28.362500_rep_008.npy
sigma,28.3625,9,figure4_samples\sigma_true_28.362500_rep_009.npy
sigma,28.3625,10,figure4_samples\sigma_true_28.362500_rep_010.npy
sigma,28.3625,11,figure4_samples\sigma_true_28.362500_rep_011.npy
sigma,28.3625,12,figure4_samples\sigma_true_28.362500_rep_012.npy
sigma,28.3625,13,figure4_samples\sigma_true_28.362500_rep_013.npy
sigma,28.3625,14,figure4_samples\sigma_true_28.362500_rep_014.npy
sigma,28.3625,15,figure4_samples\sigma_true_28.362500_rep_015.npy
sigma,28.3625,16,figure4_samples\sigma_true_28.362500_rep_016.npy
sigma,28.3625,17,figure4_samples\sigma_true_28.362500_rep_017.npy
sigma,28.3625,18,figure4_samples\sigma_true_28.362500_rep_018.npy
sigma,28.3625,19,figure4_samples\sigma_true_28.362500_rep_019.npy
sigma,28.3625,20,figure4_samples\sigma_true_28.362500_rep_020.npy
sigma,28.3625,21,figure4_samples\sigma_true_28.362500_rep_021.npy
sigma,28.3625,22,figure4_samples\sigma_true_28.362500_rep_022.npy
sigma,28.3625,23,figure4_samples\sigma_true_28.362500_rep_023.npy
sigma,28.3625,24,figure4_samples\sigma_true_28.362500_rep_024.npy
sigma,28.3625,25,figure4_samples\sigma_true_28.362500_rep_025.npy
sigma,28.3625,26,figure4_samples\sigma_true_28.362500_rep_026.npy
sigma,28.3625,27,figure4_samples\sigma_true_28.362500_rep_027.npy
sigma,28.3625,28,figure4_samples\sigma_true_28.362500_rep_028.npy
sigma,28.3625,29,figure4_samples\sigma_true_28.362500_rep_029.npy
sigma,28.3625,30,figure4_samples\sigma_true_28.362500_rep_030.npy
sigma,28.3625,31,figure4_samples\sigma_true_28.362500_rep_031.npy
sigma,28.3625,32,figure4_samples\sigma_true_28.362500_rep_032.npy
sigma,28.3625,33,figure4_samples\sigma_true_28.362500_rep_033.npy
sigma,28.3625,34,figure4_samples\sigma_true_28.362500_rep_034.npy
sigma,28.3625,35,figure4_samples\sigma_true_28.362500_rep_035.npy
sigma,28.3625,36,figure4_samples\sigma_true_28.362500_rep_036.npy
sigma,28.3625,37,figure4_samples\sigma_true_28.362500_rep_037.npy
sigma,28.3625,38,figure4_samples\sigma_true_28.362500_rep_038.npy
sigma,28.3625,39,figure4_samples\sigma_true_28.362500_rep_039.npy
sigma,28.3625,40,figure4_samples\sigma_true_28.362500_rep_040.npy
sigma,28.3625,41,figure4_samples\sigma_true_28.362500_rep_041.npy
sigma,28.3625,42,figure4_samples\sigma_true_28.362500_rep_042.npy
sigma,28.3625,43,figure4_samples\sigma_true_28.362500_rep_043.npy
sigma,28.3625,44,figure4_samples\sigma_true_28.362500_rep_044.npy
sigma,28.3625,45,figure4_samples\sigma_true_28.362500_rep_045.npy
sigma,28.3625,46,figure4_samples\sigma_true_28.362500_rep_046.npy
sigma,28.3625,47,figure4_samples\sigma_true_28.362500_rep_047.npy
sigma,28.3625,48,figure4_samples\sigma_true_28.362500_rep_048.npy
sigma,28.3625,49,figure4_samples\sigma_true_28.362500_rep_049.npy
sigma,28.3625,50,figure4_samples\sigma_true_28.362500_rep_050.npy
sigma,28.3625,51,figure4_samples\sigma_true_28.362500_rep_051.npy
sigma,28.3625,52,figure4_samples\sigma_true_28.362500_rep_052.npy
sigma,28.3625,53,figure4_samples\sigma_true_28.362500_rep_053.npy
sigma,28.3625,54,figure4_samples\sigma_true_28.362500_rep_054.npy
sigma,28.3625,55,figure4_samples\sigma_true_28.362500_rep_055.npy
sigma,28.3625,56,figure4_samples\sigma_true_28.362500_rep_056.npy
sigma,28.3625,57,figure4_samples\sigma_true_28.362500_rep_057.npy
sigma,28.3625,58,figure4_samples\sigma_true_28.362500_rep_058.npy
sigma,28.3625,59,figure4_samples\sigma_true_28.362500_rep_059.npy
sigma,28.3625,60,figure4_samples\sigma_true_28.362500_rep_060.npy
sigma,28.3625,61,figure4_samples\sigma_true_28.362500_rep_061.npy
sigma,28.3625,62,figure4_samples\sigma_true_28.362500_rep_062.npy
sigma,28.3625,63,figure4_samples\sigma_true_28.362500_rep_063.npy
sigma,28.3625,64,figure4_samples\sigma_true_28.362500_rep_064.npy
sigma,28.3625,65,figure4_samples\sigma_true_28.362500_rep_065.npy
sigma,28.3625,66,figure4_samples\sigma_true_28.362500_rep_066.npy
sigma,28.3625,67,figure4_samples\sigma_true_28.362500_rep_067.npy
sigma,28.3625,68,figure4_samples\sigma_true_28.362500_rep_068.npy
sigma,28.3625,69,figure4_samples\sigma_true_28.362500_rep_069.npy
sigma,28.3625,70,figure4_samples\sigma_true_28.362500_rep_070.npy
sigma,28.3625,71,figure4_samples\sigma_true_28.362500_rep_071.npy
sigma,28.3625,72,figure4_samples\sigma_true_28.362500_rep_072.npy
sigma,28.3625,73,figure4_samples\sigma_true_28.362500_rep_073.npy
sigma,28.3625,74,figure4_samples\sigma_true_28.362500_rep_074.npy
sigma,28.3625,75,figure4_samples\sigma_true_28.362500_rep_075.npy
sigma,28.3625,76,figure4_samples\sigma_true_28.362500_rep_076.npy
sigma,28.3625,77,figure4_samples\sigma_true_28.362500_rep_077.npy
sigma,28.3625,78,figure4_samples\sigma_true_28.362500_rep_078.npy
sigma,28.3625,79,figure4_samples\sigma_true_28.362500_rep_079.npy
sigma,28.3625,80,figure4_samples\sigma_true_28.362500_rep_080.npy
sigma,28.3625,81,figure4_samples\sigma_true_28.362500_rep_081.npy
sigma,28.3625,82,figure4_samples\sigma_true_28.362500_rep_082.npy
sigma,28.3625,83,figure4_samples\sigma_true_28.362500_rep_083.npy
sigma,28.3625,84,figure4_samples\sigma_true_28.362500_rep_084.npy
sigma,28.3625,85,figure4_samples\sigma_true_28.362500_rep_085.npy
sigma,28.3625,86,figure4_samples\sigma_true_28.362500_rep_086.npy
sigma,28.3625,87,figure4_samples\sigma_true_28.362500_rep_087.npy
sigma,28.3625,88,figure4_samples\sigma_true_28.362500_rep_088.npy
sigma,28.3625,89,figure4_samples\sigma_true_28.362500_rep_089.npy
sigma,28.3625,90,figure4_samples\sigma_true_28.362500_rep_090.npy
sigma,28.3625,91,figure4_samples\sigma_true_28.362500_rep_091.npy
sigma,28.3625,92,figure4_samples\sigma_true_28.362500_rep_092.npy
sigma,28.3625,93,figure4_samples\sigma_true_28.362500_rep_093.npy
sigma,28.3625,94,figure4_samples\sigma_true_28.362500_rep_094.npy
sigma,28.3625,95,figure4_samples\sigma_true_28.362500_rep_095.npy
sigma,28.3625,96,figure4_samples\sigma_true_28.362500_rep_096.npy
sigma,28.3625,97,figure4_samples\sigma_true_28.362500_rep_097.npy
sigma,28.3625,98,figure4_samples\sigma_true_28.362500_rep_098.npy
sigma,28.3625,99,figure4_samples\sigma_true_28.362500_rep_099.npy
sigma,30.025,0,figure4_samples\sigma_true_30.025000_rep_000.npy
sigma,30.025,1,figure4_samples\sigma_true_30.025000_rep_001.npy
sigma,30.025,2,figure4_samples\sigma_true_30.025000_rep_002.npy
sigma,30.025,3,figure4_samples\sigma_true_30.025000_rep_003.npy
sigma,30.025,4,figure4_samples\sigma_true_30.025000_rep_004.npy
sigma,30.025,5,figure4_samples\sigma_true_30.025000_rep_005.npy
sigma,30.025,6,figure4_samples\sigma_true_30.025000_rep_006.npy
sigma,30.025,7,figure4_samples\sigma_true_30.025000_rep_007.npy
sigma,30.025,8,figure4_samples\sigma_true_30.025000_rep_008.npy
sigma,30.025,9,figure4_samples\sigma_true_30.025000_rep_009.npy
sigma,30.025,10,figure4_samples\sigma_true_30.025000_rep_010.npy
sigma,30.025,11,figure4_samples\sigma_true_30.025000_rep_011.npy
sigma,30.025,12,figure4_samples\sigma_true_30.025000_rep_012.npy
sigma,30.025,13,figure4_samples\sigma_true_30.025000_rep_013.npy
sigma,30.025,14,figure4_samples\sigma_true_30.025000_rep_014.npy
sigma,30.025,15,figure4_samples\sigma_true_30.025000_rep_015.npy
sigma,30.025,16,figure4_samples\sigma_true_30.025000_rep_016.npy
sigma,30.025,17,figure4_samples\sigma_true_30.025000_rep_017.npy
sigma,30.025,18,figure4_samples\sigma_true_30.025000_rep_018.npy
sigma,30.025,19,figure4_samples\sigma_true_30.025000_rep_019.npy
sigma,30.025,20,figure4_samples\sigma_true_30.025000_rep_020.npy
sigma,30.025,21,figure4_samples\sigma_true_30.025000_rep_021.npy
sigma,30.025,22,figure4_samples\sigma_true_30.025000_rep_022.npy
sigma,30.025,23,figure4_samples\sigma_true_30.025000_rep_023.npy
sigma,30.025,24,figure4_samples\sigma_true_30.025000_rep_024.npy
sigma,30.025,25,figure4_samples\sigma_true_30.025000_rep_025.npy
sigma,30.025,26,figure4_samples\sigma_true_30.025000_rep_026.npy
sigma,30.025,27,figure4_samples\sigma_true_30.025000_rep_027.npy
sigma,30.025,28,figure4_samples\sigma_true_30.025000_rep_028.npy
sigma,30.025,29,figure4_samples\sigma_true_30.025000_rep_029.npy
sigma,30.025,30,figure4_samples\sigma_true_30.025000_rep_030.npy
sigma,30.025,31,figure4_samples\sigma_true_30.025000_rep_031.npy
sigma,30.025,32,figure4_samples\sigma_true_30.025000_rep_032.npy
sigma,30.025,33,figure4_samples\sigma_true_30.025000_rep_033.npy
sigma,30.025,34,figure4_samples\sigma_true_30.025000_rep_034.npy
sigma,30.025,35,figure4_samples\sigma_true_30.025000_rep_035.npy
sigma,30.025,36,figure4_samples\sigma_true_30.025000_rep_036.npy
sigma,30.025,37,figure4_samples\sigma_true_30.025000_rep_037.npy
sigma,30.025,38,figure4_samples\sigma_true_30.025000_rep_038.npy
sigma,30.025,39,figure4_samples\sigma_true_30.025000_rep_039.npy
sigma,30.025,40,figure4_samples\sigma_true_30.025000_rep_040.npy
sigma,30.025,41,figure4_samples\sigma_true_30.025000_rep_041.npy
sigma,30.025,42,figure4_samples\sigma_true_30.025000_rep_042.npy
sigma,30.025,43,figure4_samples\sigma_true_30.025000_rep_043.npy
sigma,30.025,44,figure4_samples\sigma_true_30.025000_rep_044.npy
sigma,30.025,45,figure4_samples\sigma_true_30.025000_rep_045.npy
sigma,30.025,46,figure4_samples\sigma_true_30.025000_rep_046.npy
sigma,30.025,47,figure4_samples\sigma_true_30.025000_rep_047.npy
sigma,30.025,48,figure4_samples\sigma_true_30.025000_rep_048.npy
sigma,30.025,49,figure4_samples\sigma_true_30.025000_rep_049.npy
sigma,30.025,50,figure4_samples\sigma_true_30.025000_rep_050.npy
sigma,30.025,51,figure4_samples\sigma_true_30.025000_rep_051.npy
sigma,30.025,52,figure4_samples\sigma_true_30.025000_rep_052.npy
sigma,30.025,53,figure4_samples\sigma_true_30.025000_rep_053.npy
sigma,30.025,54,figure4_samples\sigma_true_30.025000_rep_054.npy
sigma,30.025,55,figure4_samples\sigma_true_30.025000_rep_055.npy
sigma,30.025,56,figure4_samples\sigma_true_30.025000_rep_056.npy
sigma,30.025,57,figure4_samples\sigma_true_30.025000_rep_057.npy
sigma,30.025,58,figure4_samples\sigma_true_30.025000_rep_058.npy
sigma,30.025,59,figure4_samples\sigma_true_30.025000_rep_059.npy
sigma,30.025,60,figure4_samples\sigma_true_30.025000_rep_060.npy
sigma,30.025,61,figure4_samples\sigma_true_30.025000_rep_061.npy
sigma,30.025,62,figure4_samples\sigma_true_30.025000_rep_062.npy
sigma,30.025,63,figure4_samples\sigma_true_30.025000_rep_063.npy
sigma,30.025,64,figure4_samples\sigma_true_30.025000_rep_064.npy
sigma,30.025,65,figure4_samples\sigma_true_30.025000_rep_065.npy
sigma,30.025,66,figure4_samples\sigma_true_30.025000_rep_066.npy
sigma,30.025,67,figure4_samples\sigma_true_30.025000_rep_067.npy
sigma,30.025,68,figure4_samples\sigma_true_30.025000_rep_068.npy
sigma,30.025,69,figure4_samples\sigma_true_30.025000_rep_069.npy
sigma,30.025,70,figure4_samples\sigma_true_30.025000_rep_070.npy
sigma,30.025,71,figure4_samples\sigma_true_30.025000_rep_071.npy
sigma,30.025,72,figure4_samples\sigma_true_30.025000_rep_072.npy
sigma,30.025,73,figure4_samples\sigma_true_30.025000_rep_073.npy
sigma,30.025,74,figure4_samples\sigma_true_30.025000_rep_074.npy
sigma,30.025,75,figure4_samples\sigma_true_30.025000_rep_075.npy
sigma,30.025,76,figure4_samples\sigma_true_30.025000_rep_076.npy
sigma,30.025,77,figure4_samples\sigma_true_30.025000_rep_077.npy
sigma,30.025,78,figure4_samples\sigma_true_30.025000_rep_078.npy
sigma,30.025,79,figure4_samples\sigma_true_30.025000_rep_079.npy
sigma,30.025,80,figure4_samples\sigma_true_30.025000_rep_080.npy
sigma,30.025,81,figure4_samples\sigma_true_30.025000_rep_081.npy
sigma,30.025,82,figure4_samples\sigma_true_30.025000_rep_082.npy
sigma,30.025,83,figure4_samples\sigma_true_30.025000_rep_083.npy
sigma,30.025,84,figure4_samples\sigma_true_30.025000_rep_084.npy
sigma,30.025,85,figure4_samples\sigma_true_30.025000_rep_085.npy
sigma,30.025,86,figure4_samples\sigma_true_30.025000_rep_086.npy
sigma,30.025,87,figure4_samples\sigma_true_30.025000_rep_087.npy
sigma,30.025,88,figure4_samples\sigma_true_30.025000_rep_088.npy
sigma,30.025,89,figure4_samples\sigma_true_30.025000_rep_089.npy
sigma,30.025,90,figure4_samples\sigma_true_30.025000_rep_090.npy
sigma,30.025,91,figure4_samples\sigma_true_30.025000_rep_091.npy
sigma,30.025,92,figure4_samples\sigma_true_30.025000_rep_092.npy
sigma,30.025,93,figure4_samples\sigma_true_30.025000_rep_093.npy
sigma,30.025,94,figure4_samples\sigma_true_30.025000_rep_094.npy
sigma,30.025,95,figure4_samples\sigma_true_30.025000_rep_095.npy
sigma,30.025,96,figure4_samples\sigma_true_30.025000_rep_096.npy
sigma,30.025,97,figure4_samples\sigma_true_30.025000_rep_097.npy
sigma,30.025,98,figure4_samples\sigma_true_30.025000_rep_098.npy
sigma,30.025,99,figure4_samples\sigma_true_30.025000_rep_099.npy
sigma,31.6875,0,figure4_samples\sigma_true_31.687500_rep_000.npy
sigma,31.6875,1,figure4_samples\sigma_true_31.687500_rep_001.npy
sigma,31.6875,2,figure4_samples\sigma_true_31.687500_rep_002.npy
sigma,31.6875,3,figure4_samples\sigma_true_31.687500_rep_003.npy
sigma,31.6875,4,figure4_samples\sigma_true_31.687500_rep_004.npy
sigma,31.6875,5,figure4_samples\sigma_true_31.687500_rep_005.npy
sigma,31.6875,6,figure4_samples\sigma_true_31.687500_rep_006.npy
sigma,31.6875,7,figure4_samples\sigma_true_31.687500_rep_007.npy
sigma,31.6875,8,figure4_samples\sigma_true_31.687500_rep_008.npy
sigma,31.6875,9,figure4_samples\sigma_true_31.687500_rep_009.npy
sigma,31.6875,10,figure4_samples\sigma_true_31.687500_rep_010.npy
sigma,31.6875,11,figure4_samples\sigma_true_31.687500_rep_011.npy
sigma,31.6875,12,figure4_samples\sigma_true_31.687500_rep_012.npy
sigma,31.6875,13,figure4_samples\sigma_true_31.687500_rep_013.npy
sigma,31.6875,14,figure4_samples\sigma_true_31.687500_rep_014.npy
sigma,31.6875,15,figure4_samples\sigma_true_31.687500_rep_015.npy
sigma,31.6875,16,figure4_samples\sigma_true_31.687500_rep_016.npy
sigma,31.6875,17,figure4_samples\sigma_true_31.687500_rep_017.npy
sigma,31.6875,18,figure4_samples\sigma_true_31.687500_rep_018.npy
sigma,31.6875,19,figure4_samples\sigma_true_31.687500_rep_019.npy
sigma,31.6875,20,figure4_samples\sigma_true_31.687500_rep_020.npy
sigma,31.6875,21,figure4_samples\sigma_true_31.687500_rep_021.npy
sigma,31.6875,22,figure4_samples\sigma_true_31.687500_rep_022.npy
sigma,31.6875,23,figure4_samples\sigma_true_31.687500_rep_023.npy
sigma,31.6875,24,figure4_samples\sigma_true_31.687500_rep_024.npy
sigma,31.6875,25,figure4_samples\sigma_true_31.687500_rep_025.npy
sigma,31.6875,26,figure4_samples\sigma_true_31.687500_rep_026.npy
sigma,31.6875,27,figure4_samples\sigma_true_31.687500_rep_027.npy
sigma,31.6875,28,figure4_samples\sigma_true_31.687500_rep_028.npy
sigma,31.6875,29,figure4_samples\sigma_true_31.687500_rep_029.npy
sigma,31.6875,30,figure4_samples\sigma_true_31.687500_rep_030.npy
sigma,31.6875,31,figure4_samples\sigma_true_31.687500_rep_031.npy
sigma,31.6875,32,figure4_samples\sigma_true_31.687500_rep_032.npy
sigma,31.6875,33,figure4_samples\sigma_true_31.687500_rep_033.npy
sigma,31.6875,34,figure4_samples\sigma_true_31.687500_rep_034.npy
sigma,31.6875,35,figure4_samples\sigma_true_31.687500_rep_035.npy
sigma,31.6875,36,figure4_samples\sigma_true_31.687500_rep_036.npy
sigma,31.6875,37,figure4_samples\sigma_true_31.687500_rep_037.npy
sigma,31.6875,38,figure4_samples\sigma_true_31.687500_rep_038.npy
sigma,31.6875,39,figure4_samples\sigma_true_31.687500_rep_039.npy
sigma,31.6875,40,figure4_samples\sigma_true_31.687500_rep_040.npy
sigma,31.6875,41,figure4_samples\sigma_true_31.687500_rep_041.npy
sigma,31.6875,42,figure4_samples\sigma_true_31.687500_rep_042.npy
sigma,31.6875,43,figure4_samples\sigma_true_31.687500_rep_043.npy
sigma,31.6875,44,figure4_samples\sigma_true_31.687500_rep_044.npy
sigma,31.6875,45,figure4_samples\sigma_true_31.687500_rep_045.npy
sigma,31.6875,46,figure4_samples\sigma_true_31.687500_rep_046.npy
sigma,31.6875,47,figure4_samples\sigma_true_31.687500_rep_047.npy
sigma,31.6875,48,figure4_samples\sigma_true_31.687500_rep_048.npy
sigma,31.6875,49,figure4_samples\sigma_true_31.687500_rep_049.npy
sigma,31.6875,50,figure4_samples\sigma_true_31.687500_rep_050.npy
sigma,31.6875,51,figure4_samples\sigma_true_31.687500_rep_051.npy
sigma,31.6875,52,figure4_samples\sigma_true_31.687500_rep_052.npy
sigma,31.6875,53,figure4_samples\sigma_true_31.687500_rep_053.npy
sigma,31.6875,54,figure4_samples\sigma_true_31.687500_rep_054.npy
sigma,31.6875,55,figure4_samples\sigma_true_31.687500_rep_055.npy
sigma,31.6875,56,figure4_samples\sigma_true_31.687500_rep_056.npy
sigma,31.6875,57,figure4_samples\sigma_true_31.687500_rep_057.npy
sigma,31.6875,58,figure4_samples\sigma_true_31.687500_rep_058.npy
sigma,31.6875,59,figure4_samples\sigma_true_31.687500_rep_059.npy
sigma,31.6875,60,figure4_samples\sigma_true_31.687500_rep_060.npy
sigma,31.6875,61,figure4_samples\sigma_true_31.687500_rep_061.npy
sigma,31.6875,62,figure4_samples\sigma_true_31.687500_rep_062.npy
sigma,31.6875,63,figure4_samples\sigma_true_31.687500_rep_063.npy
sigma,31.6875,64,figure4_samples\sigma_true_31.687500_rep_064.npy
sigma,31.6875,65,figure4_samples\sigma_true_31.687500_rep_065.npy
sigma,31.6875,66,figure4_samples\sigma_true_31.687500_rep_066.npy
sigma,31.6875,67,figure4_samples\sigma_true_31.687500_rep_067.npy
sigma,31.6875,68,figure4_samples\sigma_true_31.687500_rep_068.npy
sigma,31.6875,69,figure4_samples\sigma_true_31.687500_rep_069.npy
sigma,31.6875,70,figure4_samples\sigma_true_31.687500_rep_070.npy
sigma,31.6875,71,figure4_samples\sigma_true_31.687500_rep_071.npy
sigma,31.6875,72,figure4_samples\sigma_true_31.687500_rep_072.npy
sigma,31.6875,73,figure4_samples\sigma_true_31.687500_rep_073.npy
sigma,31.6875,74,figure4_samples\sigma_true_31.687500_rep_074.npy
sigma,31.6875,75,figure4_samples\sigma_true_31.687500_rep_075.npy
sigma,31.6875,76,figure4_samples\sigma_true_31.687500_rep_076.npy
sigma,31.6875,77,figure4_samples\sigma_true_31.687500_rep_077.npy
sigma,31.6875,78,figure4_samples\sigma_true_31.687500_rep_078.npy
sigma,31.6875,79,figure4_samples\sigma_true_31.687500_rep_079.npy
sigma,31.6875,80,figure4_samples\sigma_true_31.687500_rep_080.npy
sigma,31.6875,81,figure4_samples\sigma_true_31.687500_rep_081.npy
sigma,31.6875,82,figure4_samples\sigma_true_31.687500_rep_082.npy
sigma,31.6875,83,figure4_samples\sigma_true_31.687500_rep_083.npy
sigma,31.6875,84,figure4_samples\sigma_true_31.687500_rep_084.npy
sigma,31.6875,85,figure4_samples\sigma_true_31.687500_rep_085.npy
sigma,31.6875,86,figure4_samples\sigma_true_31.687500_rep_086.npy
sigma,31.6875,87,figure4_samples\sigma_true_31.687500_rep_087.npy
sigma,31.6875,88,figure4_samples\sigma_true_31.687500_rep_088.npy
sigma,31.6875,89,figure4_samples\sigma_true_31.687500_rep_089.npy
sigma,31.6875,90,figure4_samples\sigma_true_31.687500_rep_090.npy
sigma,31.6875,91,figure4_samples\sigma_true_31.687500_rep_091.npy
sigma,31.6875,92,figure4_samples\sigma_true_31.687500_rep_092.npy
sigma,31.6875,93,figure4_samples\sigma_true_31.687500_rep_093.npy
sigma,31.6875,94,figure4_samples\sigma_true_31.687500_rep_094.npy
sigma,31.6875,95,figure4_samples\sigma_true_31.687500_rep_095.npy
